2010-06-06,1.28003,1.28003,1.2,1.22997,434264
2010-06-13,1.22008,1.35995,1.19001,1.35006,1964712
2010-06-20,1.35006,1.35995,1.28992,1.33997,765018
2010-06-27,1.33997,1.56007,1.33997,1.47994,3542800
2010-07-04,1.47994,1.54998,1.33997,1.42999,2306389
2010-07-11,1.42999,1.45996,1.37005,1.41001,616556
2010-07-18,1.39003,1.49004,1.38004,1.43998,623953
2010-07-25,1.42,1.54998,1.40002,1.53,1408826
2010-08-01,1.54998,1.60003,1.49992,1.54998,1255478
2010-08-08,1.54998,1.75,1.53999,1.69005,2170249
2010-08-15,1.69994,2.22996,1.69994,1.97999,8360381
2010-08-22,2.09998,2.47004,1.99997,2.15003,12535336
2010-08-29,2.24994,2.45994,2.13005,2.40999,5545079
2010-09-05,2.43996,3.59001,2.4,3.20007,17043420
2010-09-12,3.30997,3.43995,2.99995,3.09996,6363219
2010-09-19,3.13003,3.13003,2.35005,2.64997,12251968
2010-09-26,2.74998,3.38,2.70003,3.06,13616815
2010-10-03,3.06,3.25002,2.95,2.98996,3710270
2010-10-10,2.92002,3.02003,2.75997,2.79004,2834959
2010-10-17,2.79004,2.90004,2.54007,2.62999,3209862
2010-10-24,2.63998,2.86997,2.4,2.68005,4219303
2010-10-31,2.74998,2.74998,2.35005,2.4,3483785
2010-11-07,2.4,2.58993,2.39001,2.54996,1277750
2010-11-14,2.70003,2.74998,2.61001,2.70003,2171352
